"Growth","SeaIce","age","Individual","year","SeaIce.s","Site","Latitude","Longitude"
290,0.805905735377626,23,"v52a_Ref2M",2000,-0.617635394291388,"Site12",64.223083,-50.1202
340,0.755934128336172,24,"v52a_Ref2M",2001,-0.619656658525198,"Site12",64.223083,-50.1202
310,0.719591141396933,25,"v52a_Ref2M",2002,-0.62112666887706,"Site12",64.223083,-50.1202
290,0.689608177172061,26,"v52a_Ref2M",2003,-0.622339427417346,"Site12",64.223083,-50.1202
690,0.702328222600795,27,"v52a_Ref2M",2004,-0.621824923794195,"Site12",64.223083,-50.1202
540,0.70732538330494,28,"v52a_Ref2M",2005,-0.621622797370814,"Site12",64.223083,-50.1202
760,0.667120954003407,29,"v52a_Ref2M",2006,-0.623248996322561,"Site12",64.223083,-50.1202
620,0.668483816013628,30,"v52a_Ref2M",2007,-0.623193870934366,"Site12",64.223083,-50.1202
610,0.57671777399205,31,"v52a_Ref2M",2008,-0.626905647072817,"Site12",64.223083,-50.1202
340,0.495627484383873,32,"v52a_Ref2M",2009,-0.630185607670409,"Site12",64.223083,-50.1202
400,0.430664395229983,33,"v52a_Ref2M",2010,-0.632813251174362,"Site12",64.223083,-50.1202
750,0.387279954571266,34,"v52a_Ref2M",2011,-0.634568076031897,"Site12",64.223083,-50.1202
740,0.394094264622374,35,"v52a_Ref2M",2012,-0.634292449090923,"Site12",64.223083,-50.1202
980,0.323679727427598,36,"v52a_Ref2M",2013,-0.637140594147656,"Site12",64.223083,-50.1202
800,0.338898353208404,37,"v52a_Ref2M",2014,-0.636525027312813,"Site12",64.223083,-50.1202
320,0.34434980124929,38,"v52a_Ref2M",2015,-0.636304525760034,"Site12",64.223083,-50.1202
520,1.01805792163543,3,"v52a_Ref3M",1986,-0.609054208862394,"Site12",64.223083,-50.1202
740,0.93038046564452,4,"v52a_Ref3M",1987,-0.612600608836261,"Site12",64.223083,-50.1202
820,0.803634298693924,5,"v52a_Ref3M",1988,-0.61772726993838,"Site12",64.223083,-50.1202
760,0.559227711527541,6,"v52a_Ref3M",1989,-0.627613089554651,"Site12",64.223083,-50.1202
780,0.545599091425326,7,"v52a_Ref3M",1990,-0.628164343436599,"Site12",64.223083,-50.1202
530,0.590800681431005,8,"v52a_Ref3M",1991,-0.626336018061471,"Site12",64.223083,-50.1202
680,0.684838160136286,9,"v52a_Ref3M",1992,-0.622532366276028,"Site12",64.223083,-50.1202
570,0.789324247586598,10,"v52a_Ref3M",1993,-0.618306086514425,"Site12",64.223083,-50.1202
480,0.741851220897218,11,"v52a_Ref3M",1994,-0.620226287536545,"Site12",64.223083,-50.1202
130,0.804542873367405,12,"v52a_Ref3M",1995,-0.617690519679583,"Site12",64.223083,-50.1202
80,0.782737081203861,13,"v52a_Ref3M",1996,-0.6185725258907,"Site12",64.223083,-50.1202
800,0.871550255536627,14,"v52a_Ref3M",1997,-0.614980188093338,"Site12",64.223083,-50.1202
680,0.836570130607609,15,"v52a_Ref3M",1998,-0.616395073057005,"Site12",64.223083,-50.1202
620,0.814082907438955,16,"v52a_Ref3M",1999,-0.617304641962219,"Site12",64.223083,-50.1202
600,0.805905735377626,17,"v52a_Ref3M",2000,-0.617635394291388,"Site12",64.223083,-50.1202
670,0.755934128336172,18,"v52a_Ref3M",2001,-0.619656658525198,"Site12",64.223083,-50.1202
740,0.719591141396933,19,"v52a_Ref3M",2002,-0.62112666887706,"Site12",64.223083,-50.1202
720,0.689608177172061,20,"v52a_Ref3M",2003,-0.622339427417346,"Site12",64.223083,-50.1202
1070,0.702328222600795,21,"v52a_Ref3M",2004,-0.621824923794195,"Site12",64.223083,-50.1202
890,0.70732538330494,22,"v52a_Ref3M",2005,-0.621622797370814,"Site12",64.223083,-50.1202
900,0.667120954003407,23,"v52a_Ref3M",2006,-0.623248996322561,"Site12",64.223083,-50.1202
900,0.668483816013628,24,"v52a_Ref3M",2007,-0.623193870934366,"Site12",64.223083,-50.1202
930,0.57671777399205,25,"v52a_Ref3M",2008,-0.626905647072817,"Site12",64.223083,-50.1202
1000,0.495627484383873,26,"v52a_Ref3M",2009,-0.630185607670409,"Site12",64.223083,-50.1202
570,0.430664395229983,27,"v52a_Ref3M",2010,-0.632813251174362,"Site12",64.223083,-50.1202
1400,0.387279954571266,28,"v52a_Ref3M",2011,-0.634568076031897,"Site12",64.223083,-50.1202
980,0.394094264622374,29,"v52a_Ref3M",2012,-0.634292449090923,"Site12",64.223083,-50.1202
690,0.323679727427598,30,"v52a_Ref3M",2013,-0.637140594147656,"Site12",64.223083,-50.1202
630,0.338898353208404,31,"v52a_Ref3M",2014,-0.636525027312813,"Site12",64.223083,-50.1202
370,0.34434980124929,32,"v52a_Ref3M",2015,-0.636304525760034,"Site12",64.223083,-50.1202
1000,0.70732538330494,3,"v52a_Ref4M",2005,-0.621622797370814,"Site12",64.223083,-50.1202
880,0.667120954003407,4,"v52a_Ref4M",2006,-0.623248996322561,"Site12",64.223083,-50.1202
810,0.668483816013628,5,"v52a_Ref4M",2007,-0.623193870934366,"Site12",64.223083,-50.1202
410,0.57671777399205,6,"v52a_Ref4M",2008,-0.626905647072817,"Site12",64.223083,-50.1202
220,0.495627484383873,7,"v52a_Ref4M",2009,-0.630185607670409,"Site12",64.223083,-50.1202
150,0.430664395229983,8,"v52a_Ref4M",2010,-0.632813251174362,"Site12",64.223083,-50.1202
1320,0.387279954571266,9,"v52a_Ref4M",2011,-0.634568076031897,"Site12",64.223083,-50.1202
1140,0.394094264622374,10,"v52a_Ref4M",2012,-0.634292449090923,"Site12",64.223083,-50.1202
470,0.323679727427598,11,"v52a_Ref4M",2013,-0.637140594147656,"Site12",64.223083,-50.1202
530,0.338898353208404,12,"v52a_Ref4M",2014,-0.636525027312813,"Site12",64.223083,-50.1202
350,0.34434980124929,13,"v52a_Ref4M",2015,-0.636304525760034,"Site12",64.223083,-50.1202
730,0.545599091425326,3,"v52a_Ref5M",1990,-0.628164343436599,"Site12",64.223083,-50.1202
480,0.590800681431005,4,"v52a_Ref5M",1991,-0.626336018061471,"Site12",64.223083,-50.1202
530,0.684838160136286,5,"v52a_Ref5M",1992,-0.622532366276028,"Site12",64.223083,-50.1202
580,0.789324247586598,6,"v52a_Ref5M",1993,-0.618306086514425,"Site12",64.223083,-50.1202
480,0.741851220897218,7,"v52a_Ref5M",1994,-0.620226287536545,"Site12",64.223083,-50.1202
690,0.804542873367405,8,"v52a_Ref5M",1995,-0.617690519679583,"Site12",64.223083,-50.1202
230,0.782737081203861,9,"v52a_Ref5M",1996,-0.6185725258907,"Site12",64.223083,-50.1202
570,0.871550255536627,10,"v52a_Ref5M",1997,-0.614980188093338,"Site12",64.223083,-50.1202
390,0.836570130607609,11,"v52a_Ref5M",1998,-0.616395073057005,"Site12",64.223083,-50.1202
210,0.814082907438955,12,"v52a_Ref5M",1999,-0.617304641962219,"Site12",64.223083,-50.1202
280,0.805905735377626,13,"v52a_Ref5M",2000,-0.617635394291388,"Site12",64.223083,-50.1202
330,0.755934128336172,14,"v52a_Ref5M",2001,-0.619656658525198,"Site12",64.223083,-50.1202
140,0.719591141396933,15,"v52a_Ref5M",2002,-0.62112666887706,"Site12",64.223083,-50.1202
200,0.689608177172061,16,"v52a_Ref5M",2003,-0.622339427417346,"Site12",64.223083,-50.1202
540,0.702328222600795,17,"v52a_Ref5M",2004,-0.621824923794195,"Site12",64.223083,-50.1202
560,0.70732538330494,18,"v52a_Ref5M",2005,-0.621622797370814,"Site12",64.223083,-50.1202
720,0.667120954003407,19,"v52a_Ref5M",2006,-0.623248996322561,"Site12",64.223083,-50.1202
590,0.668483816013628,20,"v52a_Ref5M",2007,-0.623193870934366,"Site12",64.223083,-50.1202
580,0.57671777399205,21,"v52a_Ref5M",2008,-0.626905647072817,"Site12",64.223083,-50.1202
460,0.495627484383873,22,"v52a_Ref5M",2009,-0.630185607670409,"Site12",64.223083,-50.1202
410,0.430664395229983,23,"v52a_Ref5M",2010,-0.632813251174362,"Site12",64.223083,-50.1202
700,0.387279954571266,24,"v52a_Ref5M",2011,-0.634568076031897,"Site12",64.223083,-50.1202
790,0.394094264622374,25,"v52a_Ref5M",2012,-0.634292449090923,"Site12",64.223083,-50.1202
520,0.323679727427598,26,"v52a_Ref5M",2013,-0.637140594147656,"Site12",64.223083,-50.1202
440,0.338898353208404,27,"v52a_Ref5M",2014,-0.636525027312813,"Site12",64.223083,-50.1202
250,0.34434980124929,28,"v52a_Ref5M",2015,-0.636304525760034,"Site12",64.223083,-50.1202
440,1.19227711527541,7,"v52a_Ref6M",1983,-0.602007346738157,"Site12",64.223083,-50.1202
820,1.14389551391255,8,"v52a_Ref6M",1984,-0.603964298019073,"Site12",64.223083,-50.1202
690,1.06439522998296,9,"v52a_Ref6M",1985,-0.607179945663771,"Site12",64.223083,-50.1202
620,1.01805792163543,10,"v52a_Ref6M",1986,-0.609054208862394,"Site12",64.223083,-50.1202
990,0.93038046564452,11,"v52a_Ref6M",1987,-0.612600608836261,"Site12",64.223083,-50.1202
890,0.803634298693924,12,"v52a_Ref6M",1988,-0.61772726993838,"Site12",64.223083,-50.1202
770,0.559227711527541,13,"v52a_Ref6M",1989,-0.627613089554651,"Site12",64.223083,-50.1202
840,0.545599091425326,14,"v52a_Ref6M",1990,-0.628164343436599,"Site12",64.223083,-50.1202
1090,0.590800681431005,15,"v52a_Ref6M",1991,-0.626336018061471,"Site12",64.223083,-50.1202
600,0.684838160136286,16,"v52a_Ref6M",1992,-0.622532366276028,"Site12",64.223083,-50.1202
720,0.789324247586598,17,"v52a_Ref6M",1993,-0.618306086514425,"Site12",64.223083,-50.1202
440,0.741851220897218,18,"v52a_Ref6M",1994,-0.620226287536545,"Site12",64.223083,-50.1202
580,0.804542873367405,19,"v52a_Ref6M",1995,-0.617690519679583,"Site12",64.223083,-50.1202
300,0.782737081203861,20,"v52a_Ref6M",1996,-0.6185725258907,"Site12",64.223083,-50.1202
750,0.871550255536627,21,"v52a_Ref6M",1997,-0.614980188093338,"Site12",64.223083,-50.1202
550,0.836570130607609,22,"v52a_Ref6M",1998,-0.616395073057005,"Site12",64.223083,-50.1202
290,0.814082907438955,23,"v52a_Ref6M",1999,-0.617304641962219,"Site12",64.223083,-50.1202
380,0.805905735377626,24,"v52a_Ref6M",2000,-0.617635394291388,"Site12",64.223083,-50.1202
290,0.755934128336172,25,"v52a_Ref6M",2001,-0.619656658525198,"Site12",64.223083,-50.1202
280,0.719591141396933,26,"v52a_Ref6M",2002,-0.62112666887706,"Site12",64.223083,-50.1202
80,0.689608177172061,27,"v52a_Ref6M",2003,-0.622339427417346,"Site12",64.223083,-50.1202
630,0.702328222600795,28,"v52a_Ref6M",2004,-0.621824923794195,"Site12",64.223083,-50.1202
1050,0.70732538330494,29,"v52a_Ref6M",2005,-0.621622797370814,"Site12",64.223083,-50.1202
620,0.667120954003407,30,"v52a_Ref6M",2006,-0.623248996322561,"Site12",64.223083,-50.1202
720,0.668483816013628,31,"v52a_Ref6M",2007,-0.623193870934366,"Site12",64.223083,-50.1202
590,0.57671777399205,32,"v52a_Ref6M",2008,-0.626905647072817,"Site12",64.223083,-50.1202
690,0.495627484383873,33,"v52a_Ref6M",2009,-0.630185607670409,"Site12",64.223083,-50.1202
1030,0.430664395229983,34,"v52a_Ref6M",2010,-0.632813251174362,"Site12",64.223083,-50.1202
1090,0.387279954571266,35,"v52a_Ref6M",2011,-0.634568076031897,"Site12",64.223083,-50.1202
1630,0.394094264622374,36,"v52a_Ref6M",2012,-0.634292449090923,"Site12",64.223083,-50.1202
1130,0.323679727427598,37,"v52a_Ref6M",2013,-0.637140594147656,"Site12",64.223083,-50.1202
1140,0.338898353208404,38,"v52a_Ref6M",2014,-0.636525027312813,"Site12",64.223083,-50.1202
400,0.34434980124929,39,"v52a_Ref6M",2015,-0.636304525760034,"Site12",64.223083,-50.1202
100,0.899703966844286,3,"v53d_ref10M",1997,-0.613841419638924,"Site13",64.226717,-49.819283
860,0.86323268206039,4,"v53d_ref10M",1998,-0.615316619414541,"Site13",64.226717,-49.819283
520,0.835997631734754,5,"v53d_ref10M",1999,-0.616418229636593,"Site13",64.226717,-49.819283
560,0.843102427471877,6,"v53d_ref10M",2000,-0.616130853056927,"Site13",64.226717,-49.819283
530,0.794079336885731,7,"v53d_ref10M",2001,-0.618113751456621,"Site13",64.226717,-49.819283
170,0.762581409117821,8,"v53d_ref10M",2002,-0.619387787626472,"Site13",64.226717,-49.819283
850,0.729188869153345,9,"v53d_ref10M",2003,-0.620738457550901,"Site13",64.226717,-49.819283
750,0.739135583185317,10,"v53d_ref10M",2004,-0.620336130339369,"Site13",64.226717,-49.819283
490,0.739846062759029,11,"v53d_ref10M",2005,-0.620307392681402,"Site13",64.226717,-49.819283
470,0.70242747187685,12,"v53d_ref10M",2006,-0.621820909334308,"Site13",64.226717,-49.819283
780,0.70550621669627,13,"v53d_ref10M",2007,-0.62169637948312,"Site13",64.226717,-49.819283
860,0.60793368857312,14,"v53d_ref10M",2008,-0.625643017843862,"Site13",64.226717,-49.819283
220,0.522202486678508,15,"v53d_ref10M",2009,-0.629110695238495,"Site13",64.226717,-49.819283
800,0.451865008880995,16,"v53d_ref10M",2010,-0.631955723377186,"Site13",64.226717,-49.819283
450,0.408999407933689,17,"v53d_ref10M",2011,-0.633689562074502,"Site13",64.226717,-49.819283
590,0.413262285375962,18,"v53d_ref10M",2012,-0.633517136126703,"Site13",64.226717,-49.819283
310,0.342687981053878,19,"v53d_ref10M",2013,-0.636371743484716,"Site13",64.226717,-49.819283
290,0.357844878626406,20,"v53d_ref10M",2014,-0.635758673448096,"Site13",64.226717,-49.819283
250,0.365896980461812,21,"v53d_ref10M",2015,-0.635432979991141,"Site13",64.226717,-49.819283
180,1.07258732978094,3,"v53d_ref11M",1986,-0.606848589533724,"Site13",64.226717,-49.819283
150,0.97335701598579,4,"v53d_ref11M",1987,-0.610862282429722,"Site13",64.226717,-49.819283
170,0.844760213143872,5,"v53d_ref11M",1988,-0.616063798521672,"Site13",64.226717,-49.819283
160,0.587329780935465,6,"v53d_ref11M",1989,-0.626476409924893,"Site13",64.226717,-49.819283
230,0.575725281231498,7,"v53d_ref11M",1990,-0.62694579167168,"Site13",64.226717,-49.819283
290,0.615512137359384,8,"v53d_ref11M",1991,-0.625336482825552,"Site13",64.226717,-49.819283
270,0.718294849023091,9,"v53d_ref11M",1992,-0.621179101639722,"Site13",64.226717,-49.819283
300,0.814446417998816,10,"v53d_ref11M",1993,-0.617289938594912,"Site13",64.226717,-49.819283
220,0.769686204854944,11,"v53d_ref11M",1994,-0.619100411046806,"Site13",64.226717,-49.819283
270,0.83149792776791,12,"v53d_ref11M",1995,-0.616600234803715,"Site13",64.226717,-49.819283
450,0.821077560686797,13,"v53d_ref11M",1996,-0.617021720453891,"Site13",64.226717,-49.819283
360,0.899703966844286,14,"v53d_ref11M",1997,-0.613841419638924,"Site13",64.226717,-49.819283
850,0.86323268206039,15,"v53d_ref11M",1998,-0.615316619414541,"Site13",64.226717,-49.819283
720,0.835997631734754,16,"v53d_ref11M",1999,-0.616418229636593,"Site13",64.226717,-49.819283
450,0.843102427471877,17,"v53d_ref11M",2000,-0.616130853056927,"Site13",64.226717,-49.819283
300,0.794079336885731,18,"v53d_ref11M",2001,-0.618113751456621,"Site13",64.226717,-49.819283
250,0.762581409117821,19,"v53d_ref11M",2002,-0.619387787626472,"Site13",64.226717,-49.819283
650,0.729188869153345,20,"v53d_ref11M",2003,-0.620738457550901,"Site13",64.226717,-49.819283
610,0.739135583185317,21,"v53d_ref11M",2004,-0.620336130339369,"Site13",64.226717,-49.819283
430,0.739846062759029,22,"v53d_ref11M",2005,-0.620307392681402,"Site13",64.226717,-49.819283
350,0.70242747187685,23,"v53d_ref11M",2006,-0.621820909334308,"Site13",64.226717,-49.819283
370,0.70550621669627,24,"v53d_ref11M",2007,-0.62169637948312,"Site13",64.226717,-49.819283
180,0.60793368857312,25,"v53d_ref11M",2008,-0.625643017843862,"Site13",64.226717,-49.819283
90,0.522202486678508,26,"v53d_ref11M",2009,-0.629110695238495,"Site13",64.226717,-49.819283
380,0.451865008880995,27,"v53d_ref11M",2010,-0.631955723377186,"Site13",64.226717,-49.819283
400,0.408999407933689,28,"v53d_ref11M",2011,-0.633689562074502,"Site13",64.226717,-49.819283
320,0.413262285375962,29,"v53d_ref11M",2012,-0.633517136126703,"Site13",64.226717,-49.819283
270,0.342687981053878,30,"v53d_ref11M",2013,-0.636371743484716,"Site13",64.226717,-49.819283
260,0.357844878626406,31,"v53d_ref11M",2014,-0.635758673448096,"Site13",64.226717,-49.819283
150,0.365896980461812,32,"v53d_ref11M",2015,-0.635432979991141,"Site13",64.226717,-49.819283
350,0.769686204854944,3,"v53d_ref12M",1994,-0.619100411046806,"Site13",64.226717,-49.819283
150,0.83149792776791,4,"v53d_ref12M",1995,-0.616600234803715,"Site13",64.226717,-49.819283
100,0.821077560686797,5,"v53d_ref12M",1996,-0.617021720453891,"Site13",64.226717,-49.819283
140,0.899703966844286,6,"v53d_ref12M",1997,-0.613841419638924,"Site13",64.226717,-49.819283
390,0.86323268206039,7,"v53d_ref12M",1998,-0.615316619414541,"Site13",64.226717,-49.819283
460,0.835997631734754,8,"v53d_ref12M",1999,-0.616418229636593,"Site13",64.226717,-49.819283
540,0.843102427471877,9,"v53d_ref12M",2000,-0.616130853056927,"Site13",64.226717,-49.819283
420,0.794079336885731,10,"v53d_ref12M",2001,-0.618113751456621,"Site13",64.226717,-49.819283
310,0.762581409117821,11,"v53d_ref12M",2002,-0.619387787626472,"Site13",64.226717,-49.819283
520,0.729188869153345,12,"v53d_ref12M",2003,-0.620738457550901,"Site13",64.226717,-49.819283
800,0.739135583185317,13,"v53d_ref12M",2004,-0.620336130339369,"Site13",64.226717,-49.819283
1020,0.739846062759029,14,"v53d_ref12M",2005,-0.620307392681402,"Site13",64.226717,-49.819283
780,0.70242747187685,15,"v53d_ref12M",2006,-0.621820909334308,"Site13",64.226717,-49.819283
920,0.70550621669627,16,"v53d_ref12M",2007,-0.62169637948312,"Site13",64.226717,-49.819283
810,0.60793368857312,17,"v53d_ref12M",2008,-0.625643017843862,"Site13",64.226717,-49.819283
60,0.522202486678508,18,"v53d_ref12M",2009,-0.629110695238495,"Site13",64.226717,-49.819283
870,0.451865008880995,19,"v53d_ref12M",2010,-0.631955723377186,"Site13",64.226717,-49.819283
620,0.408999407933689,20,"v53d_ref12M",2011,-0.633689562074502,"Site13",64.226717,-49.819283
810,0.413262285375962,21,"v53d_ref12M",2012,-0.633517136126703,"Site13",64.226717,-49.819283
790,0.342687981053878,22,"v53d_ref12M",2013,-0.636371743484716,"Site13",64.226717,-49.819283
800,0.357844878626406,23,"v53d_ref12M",2014,-0.635758673448096,"Site13",64.226717,-49.819283
550,0.365896980461812,24,"v53d_ref12M",2015,-0.635432979991141,"Site13",64.226717,-49.819283
360,0.615512137359384,3,"v53d_ref1M",1991,-0.625336482825552,"Site13",64.226717,-49.819283
240,0.718294849023091,4,"v53d_ref1M",1992,-0.621179101639722,"Site13",64.226717,-49.819283
310,0.814446417998816,5,"v53d_ref1M",1993,-0.617289938594912,"Site13",64.226717,-49.819283
210,0.769686204854944,6,"v53d_ref1M",1994,-0.619100411046806,"Site13",64.226717,-49.819283
210,0.83149792776791,7,"v53d_ref1M",1995,-0.616600234803715,"Site13",64.226717,-49.819283
50,0.821077560686797,8,"v53d_ref1M",1996,-0.617021720453891,"Site13",64.226717,-49.819283
480,0.899703966844286,9,"v53d_ref1M",1997,-0.613841419638924,"Site13",64.226717,-49.819283
590,0.86323268206039,10,"v53d_ref1M",1998,-0.615316619414541,"Site13",64.226717,-49.819283
160,0.835997631734754,11,"v53d_ref1M",1999,-0.616418229636593,"Site13",64.226717,-49.819283
320,0.843102427471877,12,"v53d_ref1M",2000,-0.616130853056927,"Site13",64.226717,-49.819283
150,0.794079336885731,13,"v53d_ref1M",2001,-0.618113751456621,"Site13",64.226717,-49.819283
100,0.762581409117821,14,"v53d_ref1M",2002,-0.619387787626472,"Site13",64.226717,-49.819283
640,0.729188869153345,15,"v53d_ref1M",2003,-0.620738457550901,"Site13",64.226717,-49.819283
730,0.739135583185317,16,"v53d_ref1M",2004,-0.620336130339369,"Site13",64.226717,-49.819283
520,0.739846062759029,17,"v53d_ref1M",2005,-0.620307392681402,"Site13",64.226717,-49.819283
520,0.70242747187685,18,"v53d_ref1M",2006,-0.621820909334308,"Site13",64.226717,-49.819283
560,0.70550621669627,19,"v53d_ref1M",2007,-0.62169637948312,"Site13",64.226717,-49.819283
230,0.60793368857312,20,"v53d_ref1M",2008,-0.625643017843862,"Site13",64.226717,-49.819283
70,0.522202486678508,21,"v53d_ref1M",2009,-0.629110695238495,"Site13",64.226717,-49.819283
730,0.451865008880995,22,"v53d_ref1M",2010,-0.631955723377186,"Site13",64.226717,-49.819283
1300,0.408999407933689,23,"v53d_ref1M",2011,-0.633689562074502,"Site13",64.226717,-49.819283
1330,0.413262285375962,24,"v53d_ref1M",2012,-0.633517136126703,"Site13",64.226717,-49.819283
1230,0.342687981053878,25,"v53d_ref1M",2013,-0.636371743484716,"Site13",64.226717,-49.819283
1350,0.357844878626406,26,"v53d_ref1M",2014,-0.635758673448096,"Site13",64.226717,-49.819283
820,0.365896980461812,27,"v53d_ref1M",2015,-0.635432979991141,"Site13",64.226717,-49.819283
240,1.24547069271758,4,"v53d_ref2M",1983,-0.599855759428525,"Site13",64.226717,-49.819283
280,1.20118413262285,5,"v53d_ref2M",1984,-0.601647073441775,"Site13",64.226717,-49.819283
300,1.11734754292481,6,"v53d_ref2M",1985,-0.60503811708183,"Site13",64.226717,-49.819283
160,1.07258732978094,7,"v53d_ref2M",1986,-0.606848589533724,"Site13",64.226717,-49.819283
180,0.97335701598579,8,"v53d_ref2M",1987,-0.610862282429722,"Site13",64.226717,-49.819283
530,0.844760213143872,9,"v53d_ref2M",1988,-0.616063798521672,"Site13",64.226717,-49.819283
250,0.587329780935465,10,"v53d_ref2M",1989,-0.626476409924893,"Site13",64.226717,-49.819283
290,0.575725281231498,11,"v53d_ref2M",1990,-0.62694579167168,"Site13",64.226717,-49.819283
280,0.615512137359384,12,"v53d_ref2M",1991,-0.625336482825552,"Site13",64.226717,-49.819283
410,0.718294849023091,13,"v53d_ref2M",1992,-0.621179101639722,"Site13",64.226717,-49.819283
